created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Wed Dec 11 04:30:00 +0000 2019,1204619315430838272,"At a time when women weren't allowed to step out of their houses, Janki Devi walked hundreds of miles to spread the message of freedom.

#IndianWomenInHistory

https://t.co/2fltQR3jyj",True,,,,2,,,,en
Wed Dec 11 03:35:05 +0000 2019,1204605494402453504,"Thank you to everyone who joined #GenerationEquality during #16Days of Activism and helped us #orangetheworld to show that we stand united to end violence against women!

We will not be silent until women and girls can live free from fear of violence.

Are you with us? https://t.co/xxBILKIeHT",True,,,,230,,,,en
Wed Dec 11 03:30:00 +0000 2019,1204604215995355136,"Woman actors are getting fewer dialogues and woman directors are making fewer movies. What's wrong with women's representation in #TeluguCinema ?

@thevinaygreen explains in this article:

https://t.co/14kHrFpELl",True,,,,2,,,,en
Wed Dec 11 01:35:04 +0000 2019,1204575293119356928,"On #HumanRightsDay, #StandUp4HumanRights of #LGBTI persons. 

Together we have a responsibility to advocate for a world where everyone can enjoy equal #humanrights and a life free of discrimination. https://t.co/vXva0cON7Z",True,,,,78,,,,en
Tue Dec 10 23:35:03 +0000 2019,1204545088644419590,".

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.
.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

Silence is not consent.

Learn more:
https://t.co/UcQRszKw3S",True,,,,1254,,,,en
Tue Dec 10 23:10:13 +0000 2019,1204538841392197634,"RT @UNFCCC: At #COP25 today, @GretaThunberg &amp; @Luisamneubauer  remained silent &amp; asked youth activists from around the🌍to share how the #Cl…",False,,,,0,,,,en
Tue Dec 10 21:35:05 +0000 2019,1204514898413334529,"A global surge in authoritarian movements has caused backlash on women’s rights and people all around the world are raising up to say ""enough is enough."" #StandUp4HumanRights #16days via @nytimes 
https://t.co/YClGRLq2d2",True,,,,87,,,,en
Tue Dec 10 21:05:52 +0000 2019,1204507547606175747,"RT @SayNO_UNiTE: Today is #HumanRightsDay, marking the last day of the #16Days of Activism against Gender-Based Violence. Even though the f…",False,,,,0,,,,en
Tue Dec 10 19:39:34 +0000 2019,1204485830485692424,"RT @GretaThunberg: On human rights day, we call for climate action. The climate crisis is the biggest threat to human rights and human righ…",False,,,,0,,,,en
Tue Dec 10 18:50:30 +0000 2019,1204473482630909952,Arundhati And The Fading Feminism In The Last Decade Of Telugu Cinema https://t.co/14kHrFpELl https://t.co/VKHvaIDf8o,False,,,,0,,,,en
Tue Dec 10 18:46:29 +0000 2019,1204472469643509761,Janki Devi: The Woman Who Took Part In Swadeshi Movement | #IndianWomenInHistory https://t.co/2fltQRkUWT https://t.co/IY2wjS5Jjs,False,,,,0,,,,en
Tue Dec 10 18:40:17 +0000 2019,1204470908464840705,How Do Newspapers Report Rape Cases In India? | #GBVinMedia https://t.co/94dXh7qrVZ https://t.co/UNzY6YQFhq,False,,,,1,,,,en
Tue Dec 10 18:38:45 +0000 2019,1204470523549421570,16. Start — or join — the conversation. #orangetheworld #16days #GenerationEquality https://t.co/57qq1Ug00J,False,,,,33,,1204216773651914752,17137628,en
Tue Dec 10 18:36:25 +0000 2019,1204469937772933122,"RT @UNHumanRights: #YoungPeople must have the right to participate in decisions that affect them.

@ginamartinuk used the power of social m…",False,,,,0,,,,en
Tue Dec 10 18:35:52 +0000 2019,1204469798824030213,The Faces Of India’s Adivasi And Tribal Activism You Should Know https://t.co/LZ098dN2RH https://t.co/d0aMCIbM9U,False,,,,2,,,,en
Tue Dec 10 17:35:13 +0000 2019,1204454534774480897,"No more discrimination. No more violence.
#StandUp4HumanRights of all women and girls with #GenerationEquality. https://t.co/mT1ii2DgLI #16days https://t.co/G8740YGlDK",True,,,,93,,,,en
Tue Dec 10 17:30:00 +0000 2019,1204453221172940800,"Women are usually the targets of image-based violence. Here are some ways to arm yourself against them!

#DigitalHifazat #16Days @CanadainIndia

https://t.co/ZheH4Xvzxp",True,,,,0,,,,en
Tue Dec 10 16:30:00 +0000 2019,1204438122248970240,"What is eco-feminism and why is it important? Read as #FIIReviews 'Staying Alive: Women, Ecology, and Development' by Vandana Shiva. 

#BookReview 

https://t.co/L7Wn7pMO8o",True,,,,0,,,,en
Tue Dec 10 16:19:24 +0000 2019,1204435453774094336,"RT @mbachelet: @GretaThunberg Talking to @GretaThunberg about the crucial importance of human rights in #ClimateChange discussions. 

The #…",False,,,,0,,,,en
Tue Dec 10 15:35:05 +0000 2019,1204424304525500417,"On #HumanRightsDay, we remember and celebrate Eleanor Roosevelt and the women who shaped the Universal Declaration of Human Rights: https://t.co/4kllEA99Xq via @UN https://t.co/ajKC1It80t",True,,,,500,,,,en
Tue Dec 10 15:30:00 +0000 2019,1204423023681404928,"Women's relationship with visible work is marked by complexity. These three #RegionalFilms depict resilient protagonists who refuse to just be 'bahoos' and 'biwis'. 

https://t.co/iOVxPgBSC9",True,,,,2,,,,en
Tue Dec 10 15:17:04 +0000 2019,1204419770549821441,RT @Haiyya_Act: #HealthOverStigma's 8th commandment focuses on virginity &amp; the society's obsession with it. Gynaecs must place a societal n…,False,,,,0,,,,en
Tue Dec 10 15:16:53 +0000 2019,1204419722457972736,"RT @deflectca: @eQualitie Since 2016 we are protecting @FeminismInIndia, award-winning feminist media created to learn, educate and develop…",False,,,,0,,,,en
Tue Dec 10 15:16:44 +0000 2019,1204419685371875330,"RT @deflectca: Since 2016 we are protecting @FeminismInIndia, award-winning feminist media created to learn, educate and develop a feminist…",False,,,,0,,,,en
Tue Dec 10 15:16:39 +0000 2019,1204419662835896320,RT @danwibg: Sulochanabai Dongre: The Woman Who Advocated Birth-Control In Dalit Feminism | #IndianWomenInHistory https://t.co/3V3OmPdaxx v…,False,,,,0,,,,en
Tue Dec 10 15:16:31 +0000 2019,1204419628136423424,RT @danwibg: How To Make Sure Sexting Doesn’t Turn Into Image-Based Sexual Abuse | #DigitalHifazat https://t.co/ftTFNPABN9 via @FeminismInI…,False,,,,0,,,,en
Tue Dec 10 15:15:59 +0000 2019,1204419494405230597,"RT @FeminismInIndia: On #HumanRightsDay , let's look at some humans rights violations that were sponsored by the Indian state in 2019.

1.…",False,,,,0,,,,en
Tue Dec 10 15:14:53 +0000 2019,1204419217283436547,"RT @unwomenindia: Women's Rights are Human Rights!

On #HumanRightsDay and the conclusion of #16Days of Activism, India's Rashtrapati Bhava…",False,,,,0,,,,en
Tue Dec 10 15:04:36 +0000 2019,1204416630886780928,"RT @FeminismInIndia: For the past #16Days, we've been talking about online violence and #DigitalHifazat with @CanadainIndia. We have shared…",False,,,,0,,,,en
Tue Dec 10 14:30:00 +0000 2019,1204407925080412161,"#BirthControl and women's education are just two of the things that Sulochanabai Dongre valued that our society still doesn't. 

#IndianWomenInHistory

https://t.co/KKyO9N7INY",True,,,,1,,,,en
Tue Dec 10 13:58:09 +0000 2019,1204399906913443841,"RT @UN_Women: Happy #HumanRightsDay! 

We stand with @UNHumanRights in empowering young people to take action and make their voices heard 📣…",False,,,,0,,,,en
Tue Dec 10 13:56:36 +0000 2019,1204399519657578497,"RT @antonioguterres: Young people are marching, organizing, and speaking out for their right to a future of peace, justice and equal opport…",False,,,,0,,,,en
Tue Dec 10 13:35:04 +0000 2019,1204394101375995904,"It's 2019 and #humanrights violations continue to be committed each and every day. 

Let's take action beyond the last day of the #16days of Activism!

#HumanRightsDay https://t.co/0n1eh7bIPy",True,,,,254,,,,en
Tue Dec 10 13:30:00 +0000 2019,1204392823291727872,"""The #FashionIndustry has become a toxic space of unrealistic body image and inappropriate marketing methods, nevertheless, with booming demand every other day."" - @niveditaaaaaa 

#MoodOfTheMonth

https://t.co/SnhFOU6Uh4",True,,,,0,,,,en
Tue Dec 10 11:35:04 +0000 2019,1204363901980348416,"Today is #HumanRightsDay. In 1995, @HillaryClinton delivered this powerful speech at the the @UN Fourth World Congress on Women in Beijing. #GenerationEquality https://t.co/rIgAfIZJ4X",True,,,,1249,,,,en
Tue Dec 10 11:30:00 +0000 2019,1204362625871572992,"Trigger warning: Rape/Sexual violence

""When imprudent men like #DanielShravan ask women to “carry condoms” or “enjoy” their way out of a violent situation, they should be censured."" - @The_Silly_Wonka

https://t.co/RaqjuciZ9n",True,,,,2,,,,en
Tue Dec 10 11:00:00 +0000 2019,1204355076497825793,"""Here is a reminder of why the existing language of #WomenSafety in public spaces in India is problematic, and the ways in which we may reframe it."" - @SohelS28

https://t.co/QJx5uYBRtr",True,,,,0,,,,en
Tue Dec 10 10:30:00 +0000 2019,1204347524527489024,"Durga Devi fought not only to repel the autocratic government from her homeland but shape the route to women's participation in the freedom struggle.

#IndianWomenInHistory

https://t.co/JoWrD7aZEM",True,,,,1,,,,en
Tue Dec 10 10:09:26 +0000 2019,1204342347955200001,Has this campaign changed the way you think about the internet and women and non binary people's experiences of it? Tell us your thoughts below! #DigitalHifazat @CanadaInIndia,True,,,,0,,1204342345153400832,2247560024,en
Tue Dec 10 10:09:25 +0000 2019,1204342345153400832,"We also chatted about online violence and its many manifestations in a super-engaging twitter chat. Check it out below in this Twitter moment. #DigitalHifazat 
https://t.co/bno9ubN9gT",True,,,,0,,1204342341667975168,2247560024,en
Tue Dec 10 10:09:24 +0000 2019,1204342341667975168,"Finally, what tips have we shared this #16Days? Here are a few – from bots that block trolls, to making your browser history private so your abusive spouse can't spy on you. #DigitalHifazat https://t.co/Tbno2MDDNf",True,,,,0,,1204342323305336832,2247560024,en
Tue Dec 10 10:09:20 +0000 2019,1204342323305336832,"Rupsha's photo in a bikini was downloaded, morphed and put on porn sites without her knowledge. Before that, she received dozens of rape and death threats for posting a photo of her having a smoke with her husband during her wedding. #DigitalHifazat 
https://t.co/wCxjaLYJDa",True,,,,1,,1204342320339902464,2247560024,en
Tue Dec 10 10:09:19 +0000 2019,1204342320339902464,"Bijoya wrote in to us about the ongoing trauma she is facing after an ex boyfriend hacked into her account and posted a semi-private photo of her on her Facebook page. #DigitalHifazat 

https://t.co/LOh68xQ5u1",True,,,,0,,1204342317273899008,2247560024,en
Tue Dec 10 10:09:18 +0000 2019,1204342317273899008,"Nivedita spoke about how the wonderful new world of social media was marred for her when she started receiving rape threats. She was 16. #DigitalHifazat
https://t.co/EuqMi5OpS6",True,,,,1,,1204342314677596160,2247560024,en
Tue Dec 10 10:09:18 +0000 2019,1204342314677596160,"If you missed the stories and tips we shared, follow this thread as we share some of our top stories and digital security tips! #DigitalHifazat 👇🏿",True,,,,0,,1204342312110678017,2247560024,en
Tue Dec 10 10:09:17 +0000 2019,1204342312110678017,"One enduring point that comes through though, is that the more women &amp; nb ppl there are occupying the internet, the safer it becomes for these communities to freely access and use the internet! So go forth and occupy the internet – don't let the trolls beat you! #DigitalHifazat",True,,,,0,,1204342309208223746,2247560024,en
Tue Dec 10 10:09:16 +0000 2019,1204342309208223746,"But what constitutes online violence? #DigitalHifazat
https://t.co/zYP3EiwKvm",False,,,,0,,1204342306607812609,2247560024,en
Tue Dec 10 10:09:16 +0000 2019,1204342306607812609,"The internet is beset by power inequalities &amp; violence– same as the offline world. While the internet has proven to be an empowering space of expression, esp for those historically denied the freedom to express themselves, perps of online violence make this space treacherous.",True,,,,1,,1204342303994740736,2247560024,en
Tue Dec 10 10:09:15 +0000 2019,1204342303994740736,"For the past #16Days, we've been talking about online violence and #DigitalHifazat with @CanadainIndia. We have shared 7 experiences of online violence by women &amp; non-binary people, and also shared a series of digital security tips that can help make the internet a safer place.",True,,,,6,,,,en
Tue Dec 10 10:06:19 +0000 2019,1204341567571382272,"RT @japna_p: We will continue to use WhatsApp for private messaging, so please feel free to reach out to us for news, events, queries and j…",False,,,,0,,,,en
Tue Dec 10 10:06:18 +0000 2019,1204341561158356993,"RT @japna_p: Going forward, we are shifting FII's news service to Telegram, in compliance with WhatsApp's new policies re bulk and auto mes…",False,,,,0,,,,en
Tue Dec 10 10:06:16 +0000 2019,1204341552232820736,"RT @japna_p: Today, FII's WhatsApp account was unbanned after more than 1.5 months. The moment we went online, we received these heartwarmi…",False,,,,0,,,,en
Tue Dec 10 09:54:25 +0000 2019,1204338568925085696,RT @internetfreedom: Free speech for half of the population isn't enough. A truly open and free internet must provide an enabling environme…,False,,,,0,,,,en
Tue Dec 10 09:03:57 +0000 2019,1204325869855985664,RT @LiveLawIndia: [Live Updates From Supreme Court] Kashmir -Article 370 Hearing https://t.co/hZMxW96XR2,False,,,,0,,,,en
Tue Dec 10 08:35:03 +0000 2019,1204318598128267264,Women are entitled to the full and equal enjoyment of all of their #humanrights and to be free from all forms of violence. https://t.co/wmnhk0nqIC #HumanRightsDay #16days https://t.co/jC3vtWnIWu,True,,,,821,,,,en
Tue Dec 10 08:30:00 +0000 2019,1204317326050578434,"We know about safe sex, but did you know about safe sexting?

Here are some tips to sext without fear of image-based violence!

@CanadainIndia #DigitalHifazat #16days

https://t.co/ZheH4Xvzxp",True,,,,1,,,,en
Tue Dec 10 08:16:47 +0000 2019,1204314001401769987,"These are just few of the many instances of brazen abuse of state power that we've witnessed in this past year. The scale and frequency of such state-sponsored human right's violations is extremely worrying, and makes a complete mockery of democracy.",True,,,,1,,1204309041146499073,2247560024,en
Tue Dec 10 07:57:36 +0000 2019,1204309174475051008,"Our #DigitalHifazat campaign with @CanadainIndia focuses on online violence.

Do you know that India has a dedicated cyber crime unit to help fight online violence? If you wish to undertake police action, dial 155-260 to reach their helpline (9 AM - 6 PM) or visit the website! https://t.co/3avvkFtoxZ",True,,,,4,,,,en
Tue Dec 10 07:57:05 +0000 2019,1204309041146499073,"On Aug29, the Brihanmumbai Municipal Corporation’s (BMC) approved a proposal to remove 2646 trees in Mumbai's Aarey forest, which is home to the members of the Warli Tribe. This was a violation of citizen's rights &amp; several ecological laws.",True,,,,3,,1204309035513548800,2247560024,en
Tue Dec 10 07:57:03 +0000 2019,1204309035513548800,"Trans people are now required to be certified by the district magistrate to have their identity recognised, and produce documentational proof of SRS to change their gender in legal documents - this is a gross violation of #HumanRights",True,,,,2,,1204309033026408448,2247560024,en
Tue Dec 10 07:57:03 +0000 2019,1204309033026408448,"4. On December 5, the #TransgenderBill2019 was made into a law after receiving President's assent. The law is transphobic and it violates several fundamental rights of trans people; it violates their right to self-determination that was guaranteed to them by the NALSA judgement.",True,,,,5,,1204309031235416066,2247560024,en
Tue Dec 10 07:57:02 +0000 2019,1204309031235416066,"Moreover, the Parliament passed the #CitizenshipAmendmentBill2019 today which is explicitly violates the of rights to equality and non-discrimination of Muslim people, as it provides citizenship only to non-muslim migrants from neighbouring states. #HumanRightsDay",True,,,,3,,1204309028878176258,2247560024,en
Tue Dec 10 07:57:02 +0000 2019,1204309028878176258,"3. The final list of #NRC released in Aug, 2019, excluded 1.9 million people, rendering nearly 6 percent of the population of Assam, at risk of statelessness.  Such arbitrary deprivation of citizenship is a gross human rights violation. #HumanRightsDay",True,,,,5,,1204308009179942912,2247560024,en
Tue Dec 10 07:52:59 +0000 2019,1204308009179942912,"More than 4000 people have been detained in Kashmir since Aug 5, and hundreds injured from pellet injuries. Educational institutions were shut for months and the economy in the region has been in a slump since. This gross violation of basic rights is continuing even today.",True,,,,3,,1204307941802659840,2247560024,en
Tue Dec 10 07:52:42 +0000 2019,1204307941802659840,"2. The abrogation of Article 370 of the Constitution by the Parliament on August 5, brought with it grave human rights violations in Kashmir. It initiated an indefinite communication blockade in the region, restrictions of  freedom of movement &amp; resulted in many unlawful arrests.",True,,,,5,,1204307929576304640,2247560024,en
Tue Dec 10 07:52:40 +0000 2019,1204307929576304640,"The arrests of 9 prominent human rights activists (Sudha Bharadwaj, Surendra Gadling, &amp; others) were justified on grounds of the provision of UAPA. Many of these activists were specifically targeted because of their work on behalf of some of India’s most vulnerable populations.",True,,,,3,,1204307927395229698,2247560024,en
Tue Dec 10 07:52:39 +0000 2019,1204307927395229698,"UAPA empowers officials to declare any individual a terrorist on mere suspicion by the state and police, and allows them to seize property without any court order, violating Article 14 and Article 21 of Indian constitution. #HumanRightsViolations",True,,,,4,,1204307925679759360,2247560024,en
Tue Dec 10 07:52:39 +0000 2019,1204307925679759360,"On #HumanRightsDay , let's look at some humans rights violations that were sponsored by the Indian state in 2019.

1. In August 2019, the Parliament passed the Unlawful Activities (Prevention) Amendment Bill 2019 (UAPA), which threatens the very idea of 'human rights protection'.",True,,,,26,,,,en
Tue Dec 10 07:30:00 +0000 2019,1204302226656645120,"Colonization by reducing the identity of forest to commercial economy has paved the way for the displacement of local rights. 

Do you agree that ecology and women are interlinked?

#FIIReviews #BookReview

https://t.co/L7Wn7pvcJO",True,,,,3,,,,en
Tue Dec 10 07:16:14 +0000 2019,1204298763126345729,How To Make Sure Sexting Doesn’t Turn Into Image-Based Sexual Abuse | #DigitalHifazat https://t.co/ZheH4Xvzxp https://t.co/K1diZ7zSd7,False,,,,2,,,,en
Tue Dec 10 05:36:10 +0000 2019,1204273579942002688,"On #HumanRightsDay, our #TuesdayThoughts are the resilient words of human rights activist and lawyer, Sudha Bharadwaj, who was arrested by the Pune Police in 2018, in a coordinated effort to suppress the voices of dissent &amp; malign human rights activists in the country. #FIIQuotes https://t.co/fdkKjohsqI",True,,,,54,,,,en
Tue Dec 10 05:35:03 +0000 2019,1204273299326472192,"Happy #HumanRightsDay! 

We stand with @UNHumanRights in empowering young people to take action and make their voices heard 📣 https://t.co/i65g7m5nsp",True,,,,743,,,,en
Tue Dec 10 04:30:00 +0000 2019,1204256927586217987,"Did you know about these films which talk about women's negotiation with #UnpaidLabour ?

Add these to your watch list!

https://t.co/iOVxPgBSC9",True,,,,4,,,,en
Tue Dec 10 03:30:00 +0000 2019,1204241828154761216,"Sulochanabai Dongre understood in the 1930s what many of us still don't understand: women's #ReproductiveRights . 

#IndianWomenInHistory

https://t.co/KKyO9N7INY",True,,,,2,,,,en
Tue Dec 10 03:19:34 +0000 2019,1204239204621750273,"RT @danwibg: Why Do Men Like Daniel Shravan, Want Women To Be “Raped Without Violence”? https://t.co/vtKdlJKs37 via @FeminismInIndia #India",False,,,,0,,,,en
Tue Dec 10 03:19:34 +0000 2019,1204239204621750273,"RT @danwibg: Why Do Men Like Daniel Shravan, Want Women To Be “Raped Without Violence”? https://t.co/vtKdlJKs37 via @FeminismInIndia #India",False,,,,0,,,,en
Tue Dec 10 03:19:32 +0000 2019,1204239195054600194,RT @danwibg: How Not To Talk About ‘Women’s Safety’ In Public Spaces https://t.co/CGIzQdZEOo via @FeminismInIndia #India,False,,,,0,,,,en
Tue Dec 10 03:19:30 +0000 2019,1204239186120724480,RT @danwibg: Durga Devi: The Revolutionary Who Led Bhagat Singh To Freedom  | #IndianWomenInHistory https://t.co/lfApN1jcDL via @FeminismIn…,False,,,,0,,,,en
Tue Dec 10 02:39:06 +0000 2019,1204229019434180609,"RT @UNICEF: “We need to start treating this crisis like a crisis.” 

@GretaThunberg joins thousands of young people marching for #ClimateAc…",False,,,,0,,,,en
Tue Dec 10 02:35:03 +0000 2019,1204228001673682944,"Want to take action for women’s rights, but need ideas on how to get started? 

Reading material ahead of #HumanRightsDay. https://t.co/JNq90dqHwD",True,,,,77,,,,en
Tue Dec 10 01:50:26 +0000 2019,1204216773651914752,15. Educate the next generation. #orangetheworld #16days #GenerationEquality https://t.co/uCm5dHZA3w,False,,,,125,,1203963116758937600,17137628,en
Tue Dec 10 01:06:42 +0000 2019,1204205766342840336,"""You are never too small to make a difference.""
- @GretaThunberg 

#HumanRightsDay https://t.co/Lm4EY7d4Me",False,,,,39,,1204182277028220930,17137628,en
Tue Dec 10 00:41:31 +0000 2019,1204199429177315329,"RT @unwomenjordan: From the right to equal pay for equal work to representation, women leaders in #Jordan engage @AminaJMohammed in a dialo…",False,,,,0,,,,en
